time	Temperature	Snet	VPD	WS	Rainfall
2004-04-07T17:00:00Z	27.979412797184523	309.5536155321224	1.148837031594229	3.6707037164053213	0.1962725570786028
2004-04-07T18:00:00Z	27.25725628050111	159.4061366665146	0.9597642005595931	3.404596090112503	0.1962725570786028
2004-04-07T19:00:00Z	26.538997460159635	21.66176542098492	0.8099537331354176	3.100782022084439	0.1962725570786028
2004-04-07T20:00:00Z	26.10126450709356	0	0.7208822397105968	3.044286307270328	0.1962725570786028
2004-04-07T21:00:00Z	25.868268881321	0	0.6807392663161299	3.2137296568468923	0.1962725570786028
2004-04-07T22:00:00Z	25.746032793264703	0	0.6604703361693787	3.3997123120726958	0.0010904030948791221
2004-04-07T23:00:00Z	25.679880224794942	0	0.6349777404487199	3.3137211352093314	0.010904030948805099
2004-04-08T00:00:00Z	25.411047446545297	0	0.564328027008105	2.940833761896572	0.039254511415717785
2004-04-08T01:00:00Z	25.24474573595677	0	0.5282687068850641	2.666438081644459	0.045796929985006396
2004-04-08T02:00:00Z	25.05603227140216	0	0.48561809176022236	2.4554978426514134	0.057791364028697556
2004-04-08T03:00:00Z	24.921236939577454	0	0.447820227135539	2.451854475139734	0.08396103830584506
2004-04-08T04:00:00Z	24.826284725914604	0	0.41113879150638605	2.8661960917367466	0.13957159614478437
2004-04-08T05:00:00Z	24.57163523157584	0	0.3755706307341679	2.9627994091734062	0.3009512541871928
2004-04-08T06:00:00Z	24.431101624581117	0	0.3332302735808644	2.692381668799212	0.4448844627115006
2004-04-08T07:00:00Z	24.66279801823964	10.743536882181134	0.32420076662148356	2.4254254118240595	0.48195816793746016
2004-04-08T08:00:00Z	25.482072135442536	109.26963121633408	0.4112226001448539	2.655941156747326	0.5648288031484261
2004-04-08T09:00:00Z	25.932797409648344	218.6266082609776	0.47030573896041006	3.6818165779940055	0.7120332209573782
2004-04-08T10:00:00Z	26.461801418721052	341.7842261786686	0.5329254525836791	3.662287255836046	0.8385199799635923
2004-04-08T11:00:00Z	27.3971402714389	510.36167481777625	0.7226925112899826	3.645551500908841	0.8821361037588404
2004-04-08T12:00:00Z	28.25939731774571	690.7308102787906	0.8859377905325441	3.878158295942202	0.9333850492182494
2004-04-08T13:00:00Z	28.637798670940356	780.434975953591	0.9799198968528208	4.184511702732042	1.0576910020347052
2004-04-08T14:00:00Z	27.521433477008998	603.4723277966827	0.8565299169407709	5.059894536352035	1.4818578059434677
2004-04-08T15:00:00Z	27.760167377951518	562.4197884907853	0.8865221270906636	4.7835952812882905	1.7326505177661309
2004-04-08T16:00:00Z	27.465025149393966	341.8715720069795	0.7029821027239391	3.935368775528206	1.9082054160419886
2004-04-08T17:00:00Z	26.071382168472155	288.2412334243809	0.485960724904503	4.041524837472894	4.47283349520243
2004-04-08T18:00:00Z	25.103129435533674	101.05912335515495	0.2688863198675958	3.4317003579982424	5.135798576890164
2004-04-08T19:00:00Z	24.674491107265396	11.791686821906296	0.19970851001035864	3.3816105989602594	5.423664993938783
2004-04-08T20:00:00Z	24.63324048764673	0	0.2078198343941126	3.016945165015977	5.530524497237136
2004-04-08T21:00:00Z	24.72624385313867	0	0.23672971480634533	3.4806850607928945	5.580683039601668
2004-04-08T22:00:00Z	24.707188448800366	0	0.22288939535665805	3.8961979717960467	0.062152976408220983
2004-04-08T23:00:00Z	24.601517570197245	0	0.1721376882827326	4.413543979912815	0.16028925494752239
2004-04-09T00:00:00Z	24.37047079259571	0	0.14008418321776253	4.388394661235025	0.4023587420111385
2004-04-09T01:00:00Z	24.460117808459813	0	0.15158913080617367	3.2963163042377235	0.5877272681409293
2004-04-09T02:00:00Z	24.681528614549393	0	0.20517728695225287	2.852748573572705	0.6106257331334325
2004-04-09T03:00:00Z	24.747897721704874	0	0.21111396887432557	2.7107837376212647	0.6673266940672509
2004-04-09T04:00:00Z	24.77723871361212	0	0.20319706545500504	3.000781728034095	0.7120332209573782
2004-04-09T05:00:00Z	24.77842967638327	0	0.19794938174974822	3.229858025647841	0.7676437787963175
2004-04-09T06:00:00Z	24.792396421608487	0	0.19326782669403883	3.310536517506486	0.8690512666202632
